player_name,position,team,season,team_epa_per_play,pass_epa_total,rush_epa_total,team_epa_contribution,overall_team_impact,games_played,success_rate
G.Smith,QB,SEA,2022,0.015812507086392136,39.49531903899573,-27.259972355949884,0.06591817670005037,0.039550906020030224,17,0.4806451612903227
J.Allen,QB,BUF,2022,0.08966749517105066,141.38479659057123,-23.193167218625465,0.6309856532361374,0.37859139194168245,16,0.49251247920133123
J.Brissett,QB,CLE,2022,-0.005126881193125341,12.150971437981973,2.148272462096567,0.8,0.5,12,0.44303797468354433
J.Burrow,QB,CIN,2022,0.04071027256072442,111.6230639395082,-23.736739368496565,0.7375960288541283,0.442557617312477,16,0.49539877300613483
J.Fields,QB,CHI,2022,-0.04395436930884107,-39.74473602844529,-2.1184146394524426,0.8,0.5,15,0.3660477453580903
J.Flacco,QB,NYJ,2022,-0.08863756357405925,-57.95190502531321,-36.54664608250943,0.5202738126659006,0.31216428759954035,5,0.3930348258706468
J.Garoppolo,QB,SF,2022,0.03936563259501382,100.9919720418703,-10.173558293858303,0.6108976455207056,0.36653858731242334,11,0.5
J.Goff,QB,DET,2022,0.04773557910704609,115.99706936381106,-30.24775990023022,0.8,0.4989615790933936,17,0.4844517184942715
J.Herbert,QB,LAC,2022,-0.01838767513987273,31.974310417183908,-21.4150656424558,0.26487633092661,0.158925798555966,17,0.4539295392953931
J.Hurts,QB,PHI,2022,0.05644332301017947,78.45313839353928,36.614162413734185,0.4665274121159561,0.27991644726957365,15,0.4488977955911822
J.Winston,QB,NO,2022,-0.055890940288945055,12.676691956964314,-48.66844033697889,-1.108410962860623,-0.6650465777163738,3,0.45669291338582674
K.Cousins,QB,MIN,2022,-0.01549366538402641,56.31066596814811,-49.76390320926108,0.3631253487616863,0.21787520925701176,17,0.4761904761904761
K.Murray,QB,ARI,2022,-0.09016202617185512,-63.04791530870222,-31.232976391007007,0.28436853459652534,0.1706211207579152,11,0.4133016627078384
K.Pickett,QB,PIT,2022,-0.017122561541502684,14.153468375689116,2.723700828724546,-0.6330396570625167,-0.37982379423751006,13,0.4306220095693781
L.Jackson,QB,BAL,2022,0.011256513182977964,-11.056448004433689,17.363162971895683,-0.42556036817089726,-0.2553362209025383,12,0.4447592067988668
M.Jones,QB,NE,2022,-0.0724190690414182,-18.39233832365324,-31.872806258240615,0.8,0.5,14,0.38958333333333334
M.Mariota,QB,ATL,2022,-0.002264491700091194,1.5280072268293323,3.241368278679248,-4.10717218880564,-2.464303313283384,13,0.4606060606060606
M.Ryan,QB,IND,2022,-0.14041978906132,-102.88665575561762,-75.15644615207844,0.4478695556282152,0.2687217333769291,12,0.43339960238568587
M.Stafford,QB,LA,2022,-0.07637979346145758,-59.033134924936526,-24.80209148167571,0.4937624056921533,0.296257443415292,9,0.46686746987951805
M.Trubisky,QB,PIT,2022,-0.017122561541502684,14.153468375689116,2.723700828724546,0.13524256651551456,0.08114553990930873,7,0.4375
M.White,QB,NYJ,2022,-0.08863756357405925,-57.95190502531321,-36.54664608250943,0.1316240936433701,0.07897445618602206,4,0.423913043478261
P.Mahomes,QB,KC,2022,0.12204033932804075,210.13909916602086,-6.987338979414773,0.8,0.49959300529372286,17,0.5258493353028065
P.Walker,QB,CAR,2022,-0.03524125441091542,-34.40549070394676,-3.2697246132217503,0.5793235797003192,0.34759414782019155,6,0.3539823008849557
R.Tannehill,QB,TEN,2022,-0.06615863853472861,-18.033482760351752,-47.95886676121234,-0.8923366828506346,-0.5354020097103808,12,0.4568245125348188
R.Wilson,QB,DEN,2022,-0.0810393120407846,-36.10148889824269,-50.75897635373377,0.8,0.5,15,0.3654916512059369
S.Darnold,QB,CAR,2022,-0.03524125441091542,-34.40549070394676,-3.2697246132217503,-0.6124803038326284,-0.367488182299577,6,0.46
S.Ehlinger,QB,IND,2022,-0.14041978906132,-102.88665575561762,-75.15644615207844,0.39445088646298626,0.23667053187779175,4,0.3391304347826087
S.Thompson,QB,MIA,2022,0.0193373152903517,72.32579419797327,-18.2979395348321,-0.45256749761932336,-0.271540498571594,7,0.3423423423423423
T.Brady,QB,TB,2022,-0.05567434918469547,41.00759518452942,-79.3332988383646,0.8,0.5,17,0.47306176084099877
T.Heinicke,QB,WAS,2022,-0.05435551827270968,-32.33120434245319,-47.11066557933387,0.39314940504788964,0.23588964302873378,9,0.4352517985611511
T.Huntley,QB,BAL,2022,0.011256513182977964,-11.056448004433689,17.363162971895683,0.8,0.5,5,0.4201680672268907
T.Lawrence,QB,JAX,2022,0.029182775023740087,92.76844316052139,-41.72845332309076,0.8,0.5,17,0.4991896272285251
T.Tagovailoa,QB,MIA,2022,0.0193373152903517,72.32579419797327,-18.2979395348321,0.8,0.5,13,0.4928909952606635
Z.Wilson,QB,NYJ,2022,-0.08863756357405925,-57.95190502531321,-36.54664608250943,0.6248466713224229,0.3749080027934537,9,0.3735849056603774
A.O'Connell,QB,LV,2023,-0.07708883799058378,-28.272442064327414,-59.80752221557571,0.7908869381876188,0.4745321629125713,11,0.4157608695652173
B.Mayfield,QB,TB,2023,-0.019189399455635865,74.93491252081462,-65.71687673895094,0.5165171004775029,0.3099102602865017,17,0.44426229508196724
B.Purdy,QB,SF,2023,0.12208184053866306,169.9426357351796,16.109608076237826,0.8,0.4902323872563934,16,0.5402542372881355
B.Young,QB,CAR,2023,-0.13063785318176896,-116.73252874143728,-62.72185462743113,0.8,0.5,16,0.3525423728813561
B.Zappe,QB,NE,2023,-0.18933999070719174,-147.0946075008291,-51.79260666523177,0.5848041669876172,0.3508825001925703,10,0.3291139240506329
C.Stroud,QB,HOU,2023,-0.019295603620465427,41.15664386218405,-69.64503745599208,0.8,0.5,15,0.4584103512014787
D.Carr,QB,NO,2023,-0.04496119852592366,37.04820641496295,-49.468381395663435,0.7564484228932293,0.45386905373593756,17,0.4543889845094665
D.Jones,QB,NYG,2023,-0.1502928580787876,-102.40126896455428,-78.75913171089854,0.6431627897302133,0.385897673838128,6,0.3664921465968587
D.Prescott,QB,DAL,2023,0.09432647023111349,169.59145674726997,-25.857752535012033,0.6545990113447869,0.39275940680687216,17,0.49445324881141034
D.Ridder,QB,ATL,2023,-0.08694300716584533,-14.968767424603195,-84.15216865591363,0.8,0.5,15,0.457345971563981
D.Thompson-Robinson,QB,CLE,2023,-0.09808863744602048,-95.84723756554996,-55.107874197583115,0.41239717597228714,0.24743830558337226,6,0.3529411764705882
D.Watson,QB,CLE,2023,-0.09808863744602048,-95.84723756554996,-55.107874197583115,0.270849386808555,0.162509632085133,6,0.39893617021276595
E.Stick,QB,LAC,2023,-0.05619949524827026,14.731656408829664,-93.65241952517002,-2.3087686253262523,-1.3852611751957513,5,0.39361702127659576
G.Minshew,QB,IND,2023,-0.037236397842673276,21.57715335282461,-48.48964238844585,-0.30554107142174625,-0.18332464285304775,16,0.42314990512333966
G.Smith,QB,SEA,2023,0.015926547464554158,64.3266168033854,-30.80027086826398,0.5370488645433632,0.3222293187260179,15,0.4793233082706766
J.Allen,QB,BUF,2023,0.06189068408206638,107.11780801421337,4.667929114584975,0.6958145813552883,0.41748874881317294,17,0.49423393739703486
J.Browning,QB,CIN,2023,-0.005280120591914447,37.464414549397596,-35.09646160786333,0.6233135474651761,0.3739881284791056,9,0.47014925373134325
J.Burrow,QB,CIN,2023,-0.005280120591914447,37.464414549397596,-35.09646160786333,0.031211500055008095,0.018726900033004857,10,0.47043701799485843
J.Dobbs,QB,ARI,2023,-0.04300769486106546,-59.39655997516712,-5.818495597819856,0.8,0.49962900837677865,8,0.4
J.Dobbs,QB,MIN,2023,-0.04808997246268121,30.54281029890936,-57.27865751152529,-1.0519742481889736,-0.6311845489133842,5,0.38181818181818167
J.Fields,QB,CHI,2023,-0.06028094245421089,-39.41319062579678,-20.266961306833494,0.8,0.5,13,0.37740384615384626
J.Flacco,QB,CLE,2023,-0.09808863744602048,-95.84723756554996,-55.107874197583115,0.11163997161245157,0.06698398296747093,5,0.42723004694835676
J.Garoppolo,QB,LV,2023,-0.07708883799058378,-28.272442064327414,-59.80752221557571,0.6405048199465788,0.38430289196794726,7,0.4728260869565219
J.Goff,QB,DET,2023,0.01834958864328325,72.87198741092604,-5.492768816666147,0.8,0.5,17,0.490625
J.Herbert,QB,LAC,2023,-0.05619949524827026,14.731656408829664,-93.65241952517002,0.74982194575142,0.449893167450852,13,0.448559670781893
J.Hurts,QB,PHI,2023,0.05159228884577759,71.27130246130973,-1.9092661788084726,0.5765515900318949,0.3459309540191369,17,0.4521739130434782
J.Love,QB,GB,2023,0.02943878610838453,103.93025320476738,-24.153342355259753,0.7952425407273938,0.4771455244364362,17,0.4648117839607203
K.Cousins,QB,MIN,2023,-0.04808997246268121,30.54281029890936,-57.27865751152529,0.623706578404695,0.374223947042817,8,0.451219512195122
K.Murray,QB,ARI,2023,-0.04300769486106546,-59.39655997516712,-5.818495597819856,0.26286823819433247,0.15772094291659947,8,0.402061855670103
K.Pickett,QB,PIT,2023,-0.07558543694803348,-35.912514861414095,-31.517421429576842,0.8,0.5,12,0.3965517241379312
L.Jackson,QB,BAL,2023,0.049588556086916785,73.18628015807349,5.218719471484491,0.6264591936076741,0.37587551616460446,16,0.48282828282828266
M.Jones,QB,NE,2023,-0.18933999070719174,-147.0946075008291,-51.79260666523177,0.4665066042522158,0.2799039625513295,11,0.421195652173913
M.Stafford,QB,LA,2023,-0.001595632584222599,58.90198903446006,-9.032824841109004,0.7742105291413357,0.4645263174848014,15,0.4584837545126353
M.Trubisky,QB,PIT,2023,-0.07558543694803348,-35.912514861414095,-31.517421429576842,0.5178287293888013,0.3106972376332808,5,0.43478260869565216
N.Mullens,QB,MIN,2023,-0.04808997246268121,30.54281029890936,-57.27865751152529,0.4026109139460216,0.24156654836761296,5,0.4375
P.Mahomes,QB,KC,2023,-0.0030185978676699867,62.25306251186077,-39.75691230380927,0.39913735230998765,0.23948241138599258,16,0.46153846153846145
P.Walker,QB,CLE,2023,-0.09808863744602048,-95.84723756554996,-55.107874197583115,0.36479646417535555,0.2188778785052133,5,0.319672131147541
R.Tannehill,QB,TEN,2023,-0.03133081538800454,9.684030943993015,-32.57523194879907,-2.3612447951725994,-1.4167468771035596,9,0.39312977099236646
R.Wilson,QB,DEN,2023,-0.04513325687855709,-1.7968433089267508,-44.50140424434417,0.8,0.5,15,0.42020202020202013
S.Howell,QB,WAS,2023,-0.08447410142204788,-53.24958786992638,-36.735835145866915,0.8,0.5,17,0.4079528718703976
T.Bagent,QB,CHI,2023,-0.06028094245421089,-39.41319062579678,-20.266961306833494,0.8,0.4912941614874962,5,0.4697986577181208
T.DeVito,QB,NYG,2023,-0.1502928580787876,-102.40126896455428,-78.75913171089854,0.4816564550778991,0.28899387304673946,9,0.3255813953488372
T.Heinicke,QB,ATL,2023,-0.08694300716584533,-14.968767424603195,-84.15216865591363,0.10978052245697482,0.0658683134741849,5,0.40972222222222215
T.Lawrence,QB,JAX,2023,-0.029459235177362562,37.45077444012328,-74.1474903919455,-0.5838331554679049,-0.35029989328074296,16,0.4584717607973422
T.Siemian,QB,NYJ,2023,-0.18433209474575948,-181.96880926233237,-66.69562399704469,0.3000223250239447,0.18001339501436683,5,0.33540372670807456
T.Tagovailoa,QB,MIA,2023,0.07086770369477083,104.49402864342528,-3.9110858973216693,0.8,0.5,17,0.49915397631133657
T.Taylor,QB,NYG,2023,-0.1502928580787876,-102.40126896455428,-78.75913171089854,-0.011416027442576046,-0.0068496164655456274,10,0.4343434343434344
W.Levis,QB,TEN,2023,-0.03133081538800454,9.684030943993015,-32.57523194879907,-1.325221998342695,-0.795133199005617,9,0.4014084507042254
Z.Wilson,QB,NYJ,2023,-0.18433209474575948,-181.96880926233237,-66.69562399704469,0.5825359181713485,0.3495215509028091,12,0.3701923076923078
A.Dalton,QB,CAR,2024,-0.03923057976608027,-28.672664205747964,-13.264860033616294,0.8,0.5,6,0.41071428571428575
A.O'Connell,QB,LV,2024,-0.10660982871156294,-44.142076555887186,-101.55196870211681,-0.0545661615835228,-0.03273969695011368,9,0.4392156862745098
A.Richardson,QB,IND,2024,-0.035937770391641255,-16.996210727318083,-33.81134799964202,0.8,0.5,11,0.34408602150537637
A.Rodgers,QB,NYJ,2024,-0.004300896350246912,37.610155011331955,-36.77122537379465,-0.03362394770430513,-0.020174368622583077,17,0.4338118022328549
B.Mayfield,QB,TB,2024,0.10201838183605079,143.71613864915113,5.22799481586712,0.7443122414805092,0.44658734488830554,17,0.5122349102773247
B.Nix,QB,DEN,2024,0.025799633228253436,40.775084802022896,-30.307611800825356,0.43182144972539827,0.25909286983523894,17,0.42567567567567577
B.Purdy,QB,SF,2024,0.02353355570421308,90.29637218185916,-25.079243515151344,0.8,0.5,15,0.4928131416837782
B.Young,QB,CAR,2024,-0.03923057976608027,-28.672664205747964,-13.264860033616294,0.8,0.5,14,0.391304347826087
C.Rush,QB,DAL,2024,-0.04503929624967104,-50.49856398910161,-53.4657120873413,0.6403558729493387,0.3842135237696032,11,0.4130434782608697
C.Stroud,QB,HOU,2024,-0.012292044533645867,5.951226831154742,-49.14420827436207,-2.202596640155712,-1.3215579840934273,17,0.41438356164383566
C.Williams,QB,CHI,2024,-0.051151217513146406,-29.76620962853501,-53.71555009927854,0.8,0.5,17,0.3890625000000001
D.Carr,QB,NO,2024,-0.05051564542282119,-48.41046637310051,-15.046299814416038,-0.8737994662417308,-0.5242796797450384,10,0.4413793103448276
D.Jones,QB,NYG,2024,-0.0828874717910508,-55.50278191928441,-45.701426233621866,0.6867549882318289,0.4120529929390973,10,0.42133333333333345
D.Lock,QB,NYG,2024,-0.0828874717910508,-55.50278191928441,-45.701426233621866,0.7507632116836772,0.4504579270102063,7,0.41237113402061837
D.Maye,QB,NE,2024,-0.0643496140175958,-11.547821763204654,-73.8341167994458,0.8,0.5,13,0.45600000000000007
D.Prescott,QB,DAL,2024,-0.04503929624967104,-50.49856398910161,-53.4657120873413,0.3769718850321867,0.226183131019312,8,0.41423948220064727
D.Thompson-Robinson,QB,CLE,2024,-0.15061744016889575,-155.45345680455043,-50.93448375837656,0.45763631401778576,0.27458178841067143,6,0.2777777777777778
D.Watson,QB,CLE,2024,-0.15061744016889575,-155.45345680455043,-50.93448375837656,0.39588232563066567,0.2375293953783994,7,0.3359999999999999
G.Minshew,QB,LV,2024,-0.10660982871156294,-44.142076555887186,-101.55196870211681,0.8,0.5,10,0.44642857142857145
G.Smith,QB,SEA,2024,-0.009603738811105402,28.833975762348857,-45.63737383251968,0.10539590947041495,0.06323754568224897,17,0.46434231378763857
J.Allen,QB,BUF,2024,0.13575046954381303,186.30342421516474,12.717658390903338,0.6983665133583461,0.41901990801500766,16,0.4879518072289157
J.Brissett,QB,NE,2024,-0.0643496140175958,-11.547821763204654,-73.8341167994458,0.8,0.5,7,0.3888888888888889
J.Burrow,QB,CIN,2024,0.0897162580127332,146.4935895989676,-27.201407759019027,0.6808462449048912,0.40850774694293474,17,0.5113960113960113
J.Daniels,QB,WAS,2024,0.11652287332993648,145.01575689483235,14.193395644343038,0.3654298866910191,0.21925793201461147,17,0.45660377358490556
J.Fields,QB,PIT,2024,0.006432311873018372,29.381318243505657,-61.029179629673635,0.06153559706241126,0.03692135823744676,7,0.41573033707865176
J.Flacco,QB,IND,2024,-0.035937770391641255,-16.996210727318083,-33.81134799964202,-0.12075549692191456,-0.07245329815314873,7,0.4606741573033707
J.Goff,QB,DET,2024,0.13956422906549193,164.69077419538473,9.922179810736022,0.8,0.5,17,0.5376532399299476
J.Herbert,QB,LAC,2024,0.03971611454158075,81.79297879292461,-34.87966912328598,0.7926200236587744,0.4755720141952646,17,0.447080291970803
J.Hurts,QB,PHI,2024,0.08007820985806421,92.2274880009391,32.631652204701,0.4382171502801839,0.2629302901681103,15,0.4575
J.Love,QB,GB,2024,0.07224715788386268,103.19600241332698,-17.09021578460805,0.5152114506582827,0.3091268703949696,15,0.4705882352941176
J.Winston,QB,CLE,2024,-0.15061744016889575,-155.45345680455043,-50.93448375837656,0.19636129934544524,0.11781677960726714,9,0.4159021406727829
K.Cousins,QB,ATL,2024,0.011400167581046174,51.11596211139362,-4.9707023547199185,0.3088028884924959,0.18528173309549753,14,0.4771784232365145
K.Murray,QB,ARI,2024,0.06276990786152152,82.28094933076905,-8.471784376918588,0.5428836456664904,0.32573018739989423,17,0.49912434325744315
L.Jackson,QB,BAL,2024,0.14005626208953426,186.85713726314412,28.405360549844346,0.8,0.5,17,0.5150300601202403
M.Jones,QB,JAX,2024,0.006728423779876149,3.7108704109029986,-25.775100155244772,-1.4307120829904663,-0.8584272497942798,10,0.41218637992831536
M.Penix,QB,ATL,2024,0.011400167581046174,51.11596211139362,-4.9707023547199185,0.2847078750164735,0.17082472500988408,5,0.48623853211009177
M.Rudolph,QB,TEN,2024,-0.08962231216025653,-35.47120081657771,-74.87922081414746,0.15602956090693157,0.09361773654415893,8,0.4750000000000001
M.Stafford,QB,LA,2024,0.017480394214519857,67.77133500426459,-31.368449559837003,0.48475387620147997,0.290852325720888,16,0.4844606946983546
P.Mahomes,QB,KC,2024,0.0530531955257462,100.72235659436109,-23.35755722342062,0.6697450667225459,0.4018470400335275,16,0.4911147011308563
R.Wilson,QB,PIT,2024,0.006432311873018372,29.381318243505657,-61.029179629673635,-0.1583355970010994,-0.09500135820065964,11,0.41081081081081067
S.Darnold,QB,MIN,2024,0.022886253322648056,89.70318025296659,-49.40067077107217,0.4001413462559885,0.2400848077535931,17,0.484848484848485
S.Rattler,QB,NO,2024,-0.05051564542282119,-48.41046637310051,-15.046299814416038,0.8,0.5,7,0.3545816733067728
T.Huntley,QB,MIA,2024,-0.014734199722422464,60.74444900283852,-106.07883077142495,-0.38599769445804405,-0.23159861667482642,5,0.3800000000000001
T.Lawrence,QB,JAX,2024,0.006728423779876149,3.7108704109029986,-25.775100155244772,-0.9066883569221262,-0.5440130141532757,10,0.42810457516339856
T.Tagovailoa,QB,MIA,2024,-0.014734199722422464,60.74444900283852,-106.07883077142495,0.8,0.5,11,0.5319148936170215
W.Levis,QB,TEN,2024,-0.08962231216025653,-35.47120081657771,-74.87922081414746,0.8,0.5,12,0.35755813953488375
A.Dillon,RB,GB,2022,-0.005382408072924954,23.778610167732648,-4.121694111133392,-0.5530900667385208,-0.38716304671696455,17,0.4731182795698925
A.Ekeler,RB,LAC,2022,-0.01838767513987273,31.974310417183908,-21.4150656424558,0.12020513530765317,0.08414359471535722,17,0.41666666666666663
A.Gibson,RB,WAS,2022,-0.05435551827270968,-32.33120434245319,-47.11066557933387,0.3330305946169739,0.2331214162318817,15,0.35570469798657717
A.Jones,RB,GB,2022,-0.005382408072924954,23.778610167732648,-4.121694111133392,-2.9320463380529556,-2.0524324366370688,17,0.46478873239436624
A.Kamara,RB,NO,2022,-0.055890940288945055,12.676691956964314,-48.66844033697889,0.8,0.5,15,0.3721973094170404
A.Mattison,RB,MIN,2022,-0.01549366538402641,56.31066596814811,-49.76390320926108,-0.00768800206339097,-0.005381601444373678,17,0.45945945945945943
B.Robinson,RB,WAS,2022,-0.05435551827270968,-32.33120434245319,-47.11066557933387,0.13235637923855237,0.09264946546698666,12,0.4195121951219512
B.Scott,RB,PHI,2022,0.05644332301017947,78.45313839353928,36.614162413734185,-0.06911438393091757,-0.048380068751642295,13,0.38888888888888895
Br.Hall,RB,NYJ,2022,-0.08863756357405925,-57.95190502531321,-36.54664608250943,-0.3800378741052493,-0.2660265118736745,7,0.4125
C.Akers,RB,LA,2022,-0.07637979346145758,-59.033134924936526,-24.80209148167571,0.5341152567355346,0.3738806797148742,15,0.4042553191489363
C.Edwards-Helaire,RB,KC,2022,0.12204033932804075,210.13909916602086,-6.987338979414773,-0.2857915291888835,-0.20005407043221846,9,0.4084507042253521
C.Hubbard,RB,CAR,2022,-0.03524125441091542,-34.40549070394676,-3.2697246132217503,-0.5484206807564197,-0.38389447652949377,12,0.43157894736842106
C.Huntley,RB,ATL,2022,-0.002264491700091194,1.5280072268293323,3.241368278679248,0.8,0.5,12,0.4736842105263158
C.McCaffrey,RB,CAR,2022,-0.03524125441091542,-34.40549070394676,-3.2697246132217503,-0.030351192384010746,-0.02124583466880752,6,0.4022988505747126
C.McCaffrey,RB,SF,2022,0.03936563259501382,100.9919720418703,-10.173558293858303,-0.18695115054210354,-0.13086580537947248,11,0.39622641509433953
C.Patterson,RB,ATL,2022,-0.002264491700091194,1.5280072268293323,3.241368278679248,-0.07779748629015294,-0.05445824040310706,13,0.4791666666666667
D.Cook,RB,MIN,2022,-0.01549366538402641,56.31066596814811,-49.76390320926108,0.8,0.5,17,0.34090909090909094
D.Foreman,RB,CAR,2022,-0.03524125441091542,-34.40549070394676,-3.2697246132217503,-1.2340621414815478,-0.8638434990370835,16,0.41666666666666663
D.Harris,RB,NE,2022,-0.0724190690414182,-18.39233832365324,-31.872806258240615,0.11659095525052351,0.08161366867536646,11,0.41509433962264153
D.Henderson,RB,LA,2022,-0.07637979346145758,-59.033134924936526,-24.80209148167571,-0.05811032896958937,-0.040677230278712555,9,0.3
D.Henry,RB,TEN,2022,-0.06615863853472861,-18.033482760351752,-47.95886676121234,0.46521733466349074,0.3256521342644435,16,0.38395415472779365
D.Jackson,RB,IND,2022,-0.14041978906132,-102.88665575561762,-75.15644615207844,0.20774247712551014,0.1454197339878571,11,0.3529411764705882
D.Jones,RB,NYG,2022,0.0237927886728103,39.94269212070567,-2.6640962898335303,-14.742859412367713,-10.320001588657398,16,0.5916666666666667
D.Montgomery,RB,CHI,2022,-0.04395436930884107,-39.74473602844529,-2.1184146394524426,0.8,0.5,16,0.36318407960198995
D.Pierce,RB,HOU,2022,-0.13066013504798368,-100.1632188366976,-77.90734869496929,0.358636133126141,0.2510452931882987,13,0.3772727272727274
D.Singletary,RB,BUF,2022,0.08966749517105066,141.38479659057123,-23.193167218625465,0.7233691470803514,0.5,16,0.4180790960451978
D.Swift,RB,DET,2022,0.04773557910704609,115.99706936381106,-30.24775990023022,-0.21717888967827081,-0.15202522277478955,14,0.41000000000000003
E.Benjamin,RB,ARI,2022,-0.09016202617185512,-63.04791530870222,-31.232976391007007,-0.05553713695200675,-0.03887599586640472,9,0.42253521126760574
E.Elliott,RB,DAL,2022,0.016726677643587578,50.88898038385801,-17.13721964346044,0.6827069445256496,0.4778948611679547,15,0.41991341991342
G.Edwards,RB,BAL,2022,0.011256513182977964,-11.056448004433689,17.363162971895683,-0.001724503138853967,-0.0012071521971977767,9,0.43678160919540227
G.Smith,RB,SEA,2022,0.015812507086392136,39.49531903899573,-27.259972355949884,-0.049092446052710466,-0.03436471223689733,17,0.5
I.Pacheco,RB,KC,2022,0.12204033932804075,210.13909916602086,-6.987338979414773,0.5493105284799257,0.38451736993594793,17,0.488235294117647
J.Allen,RB,BUF,2022,0.08966749517105066,141.38479659057123,-23.193167218625465,-1.742012294497517,-1.2194086061482619,16,0.624
J.Burrow,RB,CIN,2022,0.04071027256072442,111.6230639395082,-23.736739368496565,-0.11531533669211612,-0.08072073568448128,16,0.44000000000000006
J.Conner,RB,ARI,2022,-0.09016202617185512,-63.04791530870222,-31.232976391007007,0.0792402273157627,0.05546815912103389,13,0.4262295081967213
J.Cook,RB,BUF,2022,0.08966749517105066,141.38479659057123,-23.193167218625465,-0.2802927035664632,-0.19620489249652423,15,0.449438202247191
J.Dobbins,RB,BAL,2022,0.011256513182977964,-11.056448004433689,17.363162971895683,0.5238245869956463,0.3666772108969524,8,0.532608695652174
J.Fields,RB,CHI,2022,-0.04395436930884107,-39.74473602844529,-2.1184146394524426,-30.769673953143723,-21.538771767200604,15,0.5625
J.Herbert,RB,LAC,2022,-0.01838767513987273,31.974310417183908,-21.4150656424558,-0.4758665168513033,-0.3331065617959123,17,0.46296296296296297
J.Hurts,RB,PHI,2022,0.05644332301017947,78.45313839353928,36.614162413734185,0.8,0.5,15,0.5688622754491017
J.Jacobs,RB,LV,2022,-0.0011231365058227939,36.122473956512046,-30.272902206638513,0.05553102247763537,0.03887171573434475,17,0.4428152492668622
J.Kelley,RB,LAC,2022,-0.01838767513987273,31.974310417183908,-21.4150656424558,-0.11762804425533743,-0.0823396309787362,12,0.4347826086956522
J.McKinnon,RB,KC,2022,0.12204033932804075,210.13909916602086,-6.987338979414773,0.8,0.5,16,0.33333333333333337
J.Mixon,RB,CIN,2022,0.04071027256072442,111.6230639395082,-23.736739368496565,0.4884932673216902,0.34194528712518313,14,0.40476190476190466
J.Robinson,RB,JAX,2022,0.029182775023740087,92.76844316052139,-41.72845332309076,0.19098291816810037,0.13368804271767024,6,0.3703703703703704
J.Taylor,RB,IND,2022,-0.14041978906132,-102.88665575561762,-75.15644615207844,0.38126878833526767,0.26688815183468734,10,0.38541666666666663
J.Warren,RB,PIT,2022,-0.017122561541502684,14.153468375689116,2.723700828724546,0.8,0.5,15,0.41558441558441556
J.Wilson,RB,MIA,2022,0.0193373152903517,72.32579419797327,-18.2979395348321,-0.6248715097828161,-0.4374100568479713,8,0.42857142857142855
J.Wilson,RB,SF,2022,0.03936563259501382,100.9919720418703,-10.173558293858303,0.37360866209404564,0.26152606346583196,8,0.4456521739130435
Ja.Williams,RB,DET,2022,0.04773557910704609,115.99706936381106,-30.24775990023022,0.8,0.5,17,0.42965779467680615
K.Drake,RB,BAL,2022,0.011256513182977964,-11.056448004433689,17.363162971895683,-0.719889538800509,-0.5039226771603562,12,0.35779816513761464
K.Gainwell,RB,PHI,2022,0.05644332301017947,78.45313839353928,36.614162413734185,0.21512597303744985,0.1505881811262149,15,0.5471698113207547
K.Herbert,RB,CHI,2022,-0.04395436930884107,-39.74473602844529,-2.1184146394524426,-0.553228811086947,-0.38726016776086286,13,0.4108527131782946
